IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,2.15,,,,,,2.2,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,NAM,Namibia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,2.16,,,,,,2.2,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,WPR,Western Pacific,Country,PHL,Philippines,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,2.21,,,,,,2.2,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,SSD,South Sudan,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,2.17,,,,,,2.2,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,2.19,,,,,,2.2,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,MKD,North Macedonia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,2.26,,,,,,2.3,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,2.34,,,,,,2.3,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,PER,Peru,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,2.34,,,,,,2.3,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,POL,Poland,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,2.32,,,,,,2.3,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,2.33,,,,,,2.3,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,2.26,,,,,,2.3,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,HRV,Croatia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,2.38,,,,,,2.4,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,FRA,France,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,2.39,,,,,,2.4,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,GRC,Greece,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,2.37,,,,,,2.4,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,GRC,Greece,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,2.37,,,,,,2.4,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,HND,Honduras,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,2.4,,,,,,2.4,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,2.39,,,,,,2.4,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,TKM,Turkmenistan,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,2.42,,,,,,2.4,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,2.35,,,,,,2.4,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,BLZ,Belize,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,2.54,,,,,,2.5,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,2.53,,,,,,2.5,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,BDI,Burundi,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,2.53,,,,,,2.5,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,CAF,Central African Republic,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,2.54,,,,,,2.5,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,2.51,,,,,,2.5,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,MEX,Mexico,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,2.51,,,,,,2.5,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,2.51,,,,,,2.5,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,2.53,,,,,,2.5,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,2.51,,,,,,2.5,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,AUT,Austria,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,2.6,,,,,,2.6,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,2.63,,,,,,2.6,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,CRI,Costa Rica,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,2.61,,,,,,2.6,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,GAB,Gabon,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,2.56,,,,,,2.6,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,DEU,Germany,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,2.64,,,,,,2.6,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,2.55,,,,,,2.6,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,HND,Honduras,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,2.57,,,,,,2.6,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,2.61,,,,,,2.6,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,2.6,,,,,,2.6,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,SEAR,South-East Asia,Country,MDV,Maldives,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,2.62,,,,,,2.6,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,2.58,,,,,,2.6,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,2.64,,,,,,2.6,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,2.56,,,,,,2.6,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,DZA,Algeria,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,2.71,,,,,,2.7,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,ARM,Armenia,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,2.71,,,,,,2.7,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,BRA,Brazil,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,2.72,,,,,,2.7,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,2.7,,,,,,2.7,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,DNK,Denmark,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,2.74,,,,,,2.7,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,2.66,,,,,,2.7,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,ETH,Ethiopia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,2.7,,,,,,2.7,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,2.68,,,,,,2.7,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,2.67,,,,,,2.7,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,MDA,Republic of Moldova,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,2.66,,,,,,2.7,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,2.74,,,,,,2.7,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,SSD,South Sudan,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,2.71,,,,,,2.7,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,TGO,Togo,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,2.7,,,,,,2.7,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,2.67,,,,,,2.7,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,DZA,Algeria,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,2.84,,,,,,2.8,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,2.84,,,,,,2.8,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,WPR,Western Pacific,Country,CHN,China,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,2.84,,,,,,2.8,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,2.82,,,,,,2.8,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,ITA,Italy,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,2.84,,,,,,2.8,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,2.77,,,,,,2.8,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,MUS,Mauritius,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,2.79,,,,,,2.8,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,RWA,Rwanda,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,2.84,,,,,,2.8,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,SVK,Slovakia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,2.76,,,,,,2.8,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,2.76,,,,,,2.8,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,2.81,,,,,,2.8,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,2.85,,,,,,2.8,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,WPR,Western Pacific,Country,TON,Tonga,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,2.84,,,,,,2.8,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,2.78,,,,,,2.8,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,2.89,,,,,,2.9,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,COL,Colombia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,2.93,,,,,,2.9,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,ISR,Israel,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,2.92,,,,,,2.9,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,SEAR,South-East Asia,Country,NPL,Nepal,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,2.92,,,,,,2.9,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,PAN,Panama,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,2.93,,,,,,2.9,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,WPR,Western Pacific,Country,PHL,Philippines,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,2.89,,,,,,2.9,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,POL,Poland,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,2.89,,,,,,2.9,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,2.86,,,,,,2.9,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,TUR,Türkiye,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,2.89,,,,,,2.9,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,MOZ,Mozambique,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,20.12,,,,,,20.1,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,CZE,Czechia,Year,2019,true,Sex,Male,SEX_MLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,20.2,,,,,,20.2,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,WPR,Western Pacific,Country,NZL,New Zealand,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,20.25,,,,,,20.2,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,HRV,Croatia,Year,2019,true,Sex,Male,SEX_MLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,20.41,,,,,,20.4,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,NOR,Norway,Year,2019,true,Sex,Male,SEX_MLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,20.44,,,,,,20.4,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2019,true,Sex,Male,SEX_MLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,20.45,,,,,,20.5,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,USA,United States of America,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,20.48,,,,,,20.5,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,MUS,Mauritius,Year,2019,true,Sex,Male,SEX_MLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,20.62,,,,,,20.6,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2019,true,Sex,Male,SEX_MLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,20.61,,,,,,20.6,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,SEAR,South-East Asia,Country,NPL,Nepal,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,20.95,,,,,,21,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,ISL,Iceland,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15-29  years,AGEGROUP_YEARS15-29,,,,,,,21.21,,,,,,21.2,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,SEAR,South-East Asia,Country,NPL,Nepal,Year,2019,true,Sex,Male,SEX_MLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,21.24,,,,,,21.2,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,SVK,Slovakia,Year,2019,true,Sex,Male,SEX_MLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,21.36,,,,,,21.4,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2019,true,Sex,Male,SEX_MLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,21.35,,,,,,21.4,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,SEAR,South-East Asia,Country,THA,Thailand,Year,2019,true,Sex,Male,SEX_MLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,21.44,,,,,,21.4,,,EN,2021-07-16T07:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,CIV,Cote d'Ivoire,Year,2019,true,Sex,Male,SEX_MLE,Age Group,30-49 years,AGEGROUP_YEARS30-49,,,,,,,21.5,,,,,,21.5,,,EN,2021-07-16T07:00:00.000Z
